"binomial","P50","Ks","lat","lon","log_P50","log_Ks","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","nspp","site_name","mat","a_m","map_reanalysis_scaled","storm_freq_scaled","mean_storm_size_scaled","mean_temp_scaled"
"Cordia collococa",-2.34,3.71533023,10.35,-85.35,-0.85015092936961,1.31246756520166,11.4269731260775,7.50073352479376,11.803371312819,13.6104485229569,2002.92539493354,27.3698349144417,5,"CR_PaloVerde",NA,NA,1.12863046230534,1.34532978396155,-0.0402086244607433,1.84765804024169
"Cordia inermis",NA,1.842397477,10.35,-85.35,NA,0.611067700113935,11.4269731260775,7.50073352479376,11.803371312819,13.6104485229569,2002.92539493354,27.3698349144417,5,"CR_PaloVerde",NA,NA,1.12863046230534,1.34532978396155,-0.0402086244607433,1.84765804024169
"Cordia dentata",-3.6,1.504974247,10.35,-85.35,-1.28093384546206,0.408775786426527,11.4269731260775,7.50073352479376,11.803371312819,13.6104485229569,2002.92539493354,27.3698349144417,5,"CR_PaloVerde",NA,NA,1.12863046230534,1.34532978396155,-0.0402086244607433,1.84765804024169
"Cordia pringlei",NA,2.270660158,10.35,-85.35,NA,0.82007060771601,11.4269731260775,7.50073352479376,11.803371312819,13.6104485229569,2002.92539493354,27.3698349144417,5,"CR_PaloVerde",NA,NA,1.12863046230534,1.34532978396155,-0.0402086244607433,1.84765804024169
"Cordia alliodora",-1.78,8.931733887,10.417,-84,-0.576613364303994,2.18961054031868,13.4498165843804,9.33249619419009,12.7412276319085,20.8751893514076,3519.82084975608,22.9349686724286,3,"CR_LaSelva",NA,NA,2.79136132510665,2.85585695181606,0.505471140928401,0.900230600932231
"Cordia cymosa",-1.2,7.806902666,10.417,-84,-0.182321556793955,2.05500829953129,13.4498165843804,9.33249619419009,12.7412276319085,20.8751893514076,3519.82084975608,22.9349686724286,3,"CR_LaSelva",NA,NA,2.79136132510665,2.85585695181606,0.505471140928401,0.900230600932231
"Cordia lucidula",-1.58,3.323462731,10.417,-84,-0.457424847038875,1.20100723065597,13.4498165843804,9.33249619419009,12.7412276319085,20.8751893514076,3519.82084975608,22.9349686724286,3,"CR_LaSelva",NA,NA,2.79136132510665,2.85585695181606,0.505471140928401,0.900230600932231
"Gliricidia sepium",NA,3.65,10.906,-85.602,NA,1.2947271675944,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Enterolobium cyclocarpum",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Curatella americana",NA,1.25,10.906,-85.602,NA,0.22314355131421,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Simarouba glauca",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Hymenaea courbaril",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Swietenia macrophylla",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Quercus oleoides",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Rehdera trinervis",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Byrsonima crassifolia",NA,2.1,10.906,-85.602,NA,0.741937344729377,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Calycophyllum candidissimum",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Bursera simaruba",NA,NA,10.906,-85.602,NA,NA,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Manilkara chicle",NA,0.45,10.906,-85.602,NA,-0.798507696217772,14.4571699470989,8.51913025676781,17.0537946739673,10.6,1962.78831888388,26.6516925116364,12,"CR_SantaRosa",NA,NA,1.08463457921517,0.7193798170274,0.777213546093737,1.69424015103822
"Salvia candicans",-7.3,0.73,18.25,-97.433,-1.98787434815435,-0.3147107448397,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,6,"MX_Tehuacan",17,23.75,0.353925073429854,0.274567649250744,-0.0751588499982142,0.016210313533235
"Comarostaphylis polifolia",-4,0.67,18.25,-97.433,-1.38629436111989,-0.400477566597125,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,6,"MX_Tehuacan",17,11.67,0.353925073429854,0.274567649250744,-0.0751588499982142,0.016210313533235
"Ceanothus greggii",-6,0.63,18.25,-97.433,-1.79175946922805,-0.462035459596559,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,6,"MX_Tehuacan",17,NA,0.353925073429854,0.274567649250744,-0.0751588499982142,0.016210313533235
"Quercus sebifera",-5.5,0.71,18.25,-97.433,-1.70474809223843,-0.342490308946776,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,6,"MX_Tehuacan",17,9.81,0.353925073429854,0.274567649250744,-0.0751588499982142,0.016210313533235
"Garrya ovata",-6.6,2.75,18.25,-97.433,-1.88706964903238,1.01160091167848,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,6,"MX_Tehuacan",17,7.32,0.353925073429854,0.274567649250744,-0.0751588499982142,0.016210313533235
"Rhus standleyi",-2.7,2.49,18.25,-97.433,-0.993251773010283,0.912282710476616,11.2974120912382,6.79365894153968,12.4700054932418,8.46071698344324,1296.16815026924,18.79690852431,6,"MX_Tehuacan",17,7.96,0.353925073429854,0.274567649250744,-0.0751588499982142,0.016210313533235
"Ipomoea wolcottiana",NA,2.2,19.5,-105.05,NA,0.78845736036427,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Guapira sp.",NA,1.7,19.5,-105.05,NA,0.53062825106217,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Gouania rosei",NA,110,19.5,-105.05,NA,4.70048036579242,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Gaudichaudia mcvaughii",NA,20,19.5,-105.05,NA,2.99573227355399,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Ipomoea bracteata",NA,35,19.5,-105.05,NA,3.55534806148941,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Caesalpinia eriostachys",NA,1.7,19.5,-105.05,NA,0.53062825106217,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Ruprechtia fusca",NA,2.4,19.5,-105.05,NA,0.8754687373539,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Aristolochia taliscana",NA,45,19.5,-105.05,NA,3.80666248977032,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Serjania brachycarpa",NA,10,19.5,-105.05,NA,2.30258509299405,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Spondias purpurea",NA,2.9,19.5,-105.05,NA,1.06471073699243,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Capparis indica",NA,0.9,19.5,-105.05,NA,-0.105360515657826,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Psidium sartorianum",NA,1.1,19.5,-105.05,NA,0.0953101798043249,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Dieterlea fusiformis",NA,90,19.5,-105.05,NA,4.49980967033027,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Entada polystachya",NA,210,19.5,-105.05,NA,5.34710753071747,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Cnidoscolus spinosus",NA,3,19.5,-105.05,NA,1.09861228866811,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Cordia alliodora",NA,2.9,19.5,-105.05,NA,1.06471073699243,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Adenocalymma inundatum",NA,2.5,19.5,-105.05,NA,0.916290731874155,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Heliocarpus pallidus",NA,5.5,19.5,-105.05,NA,1.70474809223843,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Passiflora juliana",NA,40,19.5,-105.05,NA,3.68887945411394,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Combretum fruticosum",NA,18,19.5,-105.05,NA,2.89037175789616,21.4260507393025,11.9088892183605,27.0235826724447,5.20515689116632,1364.14069503936,26.182963618142,20,"MX_Chamela",NA,NA,0.428432547002345,-0.402347340848905,2.65713026436762,1.5941048614805
"Clerodendrum fortunatum",-1.89,3.966645989,21.1666666666667,112.516666666667,-0.636576829071551,1.37792089857864,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,13.43333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Mallotus paniculatus",-1.32,7.65116589,21.1666666666667,112.516666666667,-0.27763173659828,2.03485804014772,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,16.53333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Melastoma sanguineum",-1.2,3.704314971,21.1666666666667,112.516666666667,-0.182321556793955,1.3094983485358,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,12.735,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Melastoma candidum",-1.12,3.690117722,21.1666666666667,112.516666666667,-0.113328685307003,1.30565836052458,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,13,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Rhodomyrtus",-1.1,3.219295929,21.1666666666667,112.516666666667,-0.0953101798043249,1.16916268005764,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,18.56666667,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Castanopsis chinensis",-3.04,3.85206653,21.1666666666667,112.516666666667,-1.11185751541813,1.34860976533398,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,11.74166667,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Castanopsis fissa",-1.37,6.776017431,21.1666666666667,112.516666666667,-0.314810739840034,1.91338952980807,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,10.11083333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Diospyros morrisiana",-0.89,2.960551717,21.1666666666667,112.516666666667,0.116533816255952,1.08537564184573,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,7.853333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Sapium sebiferum",-1.01,3.780553479,21.1666666666667,112.516666666667,-0.00995033085316809,1.32987042192857,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,11.16958333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Schima superba",-5.19,2.817955752,21.1666666666667,112.516666666667,-1.6467336971778,1.03601171143696,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,12.95333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Toxicodendron succedaneum",-1.51,3.205690948,21.1666666666667,112.516666666667,-0.412109650826833,1.16492765153703,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,13.00166667,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Schefflera heptaphylla",-2.59,2.749506831,21.1666666666667,112.516666666667,-0.951657875711446,1.01142156141436,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,9.308333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Alchornea trewioides",-0.9,4.490733917,21.1666666666667,112.516666666667,0.105360515657826,1.50201614429871,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,16.33333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Acmena acuminatissima",-1.94,3.325835438,21.1666666666667,112.516666666667,-0.662687973075237,1.2017209020963,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,7.765238095,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Acronychia pedunculata",-1.86,1.219409972,21.1666666666667,112.516666666667,-0.62057648772511,0.198367112250498,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,6.579166667,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Aporosa dioica",-1.43,0.708623512,21.1666666666667,112.516666666667,-0.357674444271816,-0.344430906181116,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,4.310666667,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Cryptocarya chinensis",-3.78,1.232297458,21.1666666666667,112.516666666667,-1.3297240096315,0.208880279150432,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,7.786666667,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Cryptocarya concinna",-1.74,1.337232328,21.1666666666667,112.516666666667,-0.553885113226438,0.290602051161494,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,5.995625,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Gironniera subaequalis",-2.98,4.117663148,21.1666666666667,112.516666666667,-1.09192330051731,1.41528580535694,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,8.023333333,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Machilus chinensis",-2.52,1.168477492,21.1666666666667,112.516666666667,-0.924258901523332,0.155701612509158,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,6.188888889,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Memecylon ligustrifolium",-1.03,0.555775096,21.1666666666667,112.516666666667,-0.0295588022415444,-0.587391570162326,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,4.075714286,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Microdesmis caseariifolia",-2.6,1.19631388,21.1666666666667,112.516666666667,-0.955511445027436,0.179245062568273,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,6.6925,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Mischocarpus pentapetalus",-1.79,1.28189306,21.1666666666667,112.516666666667,-0.582215619852664,0.248337938482464,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,6.706071429,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
"Pygeum topengii",-1.2,4.780292958,21.1666666666667,112.516666666667,-0.182321556793955,1.56450183290983,10.6121617596885,6.41717051505111,13.1378513111741,6.9503848273891,999.181634682783,23.7125723788322,34,"",21.4,7.059130435,0.0283860629914623,-0.0394693973661812,-0.260011137315883,1.06635130179492
